video_id,true_label,predicted_label,confidence_score,max_probability,margin,entropy,is_correct,all_probs
bb31_angles.json,bb,stand,1.0000000000910239,1,83.45620514822394,-9.10E-11,FALSE,"{'bb': np.float64(5.694172551881701e-37), 'jg': np.float64(1.2540817688519146e-56), 'stand': np.float64(1.0)}"
bb19_angles.json,bb,jg,1.0000000000910239,1,61.27272210623869,-9.10E-11,FALSE,"{'bb': np.float64(2.4524202757769473e-27), 'jg': np.float64(1.0), 'stand': np.float64(9.762926141251458e-95)}"
jg32_angles.json,jg,jg,1.0000000000904081,0.9999999999999731,31.245254749378546,-9.04E-11,TRUE,"{'bb': np.float64(3.757571765098513e-46), 'jg': np.float64(0.9999999999999731), 'stand': np.float64(2.6937561354755552e-14)}"
bb110_angles.json,bb,jg,1.0000000000910239,1,298.84977104249765,-9.10E-11,FALSE,"{'bb': np.float64(1.6262732488470653e-130), 'jg': np.float64(1.0), 'stand': np.float64(7.778007960349321e-270)}"
stand7_angles.json,stand,jg,1.0000000000910239,1,364.2899923438516,-9.10E-11,FALSE,"{'bb': np.float64(1.1763265044914852e-215), 'jg': np.float64(1.0), 'stand': np.float64(6.178264718794298e-159)}"
jg25_angles.json,jg,stand,0.9991096676484121,0.9999147006353178,9.369258248530969,0.000805102,FALSE,"{'bb': np.float64(2.873266155145265e-39), 'jg': np.float64(8.529936468223313e-05), 'stand': np.float64(0.9999147006353178)}"
stand206_angles.json,stand,stand,1.000000000091023,1,37.60386342931179,-9.10E-11,TRUE,"{'bb': np.float64(2.969565507622889e-29), 'jg': np.float64(4.664978155198187e-17), 'stand': np.float64(1.0)}"
stand211_angles.json,stand,stand,1.0000000000910239,1,103.39220970175484,-9.10E-11,TRUE,"{'bb': np.float64(1.2512205100490905e-45), 'jg': np.float64(1.2810355696964848e-64), 'stand': np.float64(1.0)}"
jg49_angles.json,jg,jg,1.0000000000910239,1,57.811399932877976,-9.10E-11,TRUE,"{'bb': np.float64(2.2014412768004347e-66), 'jg': np.float64(1.0), 'stand': np.float64(7.813183388517938e-26)}"
jg1118_angles.json,jg,stand,0.8151854449069642,0.9605366659741912,3.192142692,0.1513229283338284,FALSE,"{'bb': np.float64(8.888947626984669e-07), 'jg': np.float64(0.0394624451310461), 'stand': np.float64(0.9605366659741912)}"
jg128_angles.json,jg,jg,1.0000000000910239,1,97.76192877739004,-9.10E-11,TRUE,"{'bb': np.float64(3.4876571998377648e-43), 'jg': np.float64(1.0), 'stand': np.float64(1.8336188705597055e-153)}"
bb44_angles.json,bb,stand,1.0000000000910239,1,204.77548688741535,-9.10E-11,FALSE,"{'bb': np.float64(1.1671751048562572e-89), 'jg': np.float64(2.0373342042716404e-100), 'stand': np.float64(1.0)}"
stand207_angles.json,stand,stand,1.0000000000910125,0.9999999999999996,35.23102461492135,-9.10E-11,TRUE,"{'bb': np.float64(5.004496823677094e-16), 'jg': np.float64(1.4989868475291419e-61), 'stand': np.float64(0.9999999999999996)}"
jg105_angles.json,jg,bb,1.0000000000910239,1,60.595758575646414,-9.10E-11,FALSE,"{'bb': np.float64(1.0), 'jg': np.float64(2.8049504821034096e-45), 'stand': np.float64(4.826101192580539e-27)}"
bb_angles.json,bb,stand,0.9999999904880122,0.9999999995495081,21.520681293077587,9.061495879264346e-09,FALSE,"{'bb': np.float64(4.5049177635617074e-10), 'jg': np.float64(4.2449112886449294e-51), 'stand': np.float64(0.9999999995495081)}"
stand32_angles.json,stand,stand,1.0000000000910239,1,176.74952484893538,-9.10E-11,TRUE,"{'bb': np.float64(1.7324339228858196e-77), 'jg': np.float64(1.4198745253485556e-132), 'stand': np.float64(1.0)}"
stand110_angles.json,stand,stand,1.0000000000910239,1,331.53681854189426,-9.10E-11,TRUE,"{'bb': np.float64(1.0360701451803984e-144), 'jg': np.float64(7.468635061882552e-145), 'stand': np.float64(1.0)}"
bb55_angles.json,bb,bb,1.0000000000910239,1,77.61932547392394,-9.10E-11,TRUE,"{'bb': np.float64(1.0), 'jg': np.float64(1.9514402464435913e-34), 'stand': np.float64(8.27666064191529e-42)}"
bb59_angles.json,bb,bb,1.0000000000910239,1,99.78656116516595,-9.10E-11,TRUE,"{'bb': np.float64(1.0), 'jg': np.float64(1.8962020060726255e-219), 'stand': np.float64(4.605185386593878e-44)}"
bb106_angles.json,bb,bb,1.0000000000910239,1,258.8215293092908,-9.10E-11,TRUE,"{'bb': np.float64(1.0), 'jg': np.float64(3.93765827053904e-113), 'stand': np.float64(1.453847364678049e-118)}"
bb60_angles.json,bb,stand,1.0000000000910239,1,85.83817189093065,-9.10E-11,FALSE,"{'bb': np.float64(5.259635053312484e-38), 'jg': np.float64(3.108873735040799e-52), 'stand': np.float64(1.0)}"
jg134_angles.json,jg,stand,1.0000000000910239,1,124.50829756283383,-9.10E-11,FALSE,"{'bb': np.float64(1.049827747357255e-70), 'jg': np.float64(8.447601473942433e-55), 'stand': np.float64(1.0)}"
jg110_angles.json,jg,bb,1.0000000000910239,1,75.96489776674753,-9.10E-11,FALSE,"{'bb': np.float64(1.0), 'jg': np.float64(1.0206200166201434e-33), 'stand': np.float64(2.4168243663349538e-83)}"
bb25_angles.json,bb,bb,1.0000000000868685,0.9999999999998184,29.336271617956527,-8.71E-11,TRUE,"{'bb': np.float64(0.9999999999998184), 'jg': np.float64(2.317331577346908e-55), 'stand': np.float64(1.8172685752671455e-13)}"
stand114_angles.json,stand,stand,1.0000000000910239,1,319.06302831040193,-9.10E-11,TRUE,"{'bb': np.float64(2.708241728819097e-139), 'jg': np.float64(3.8541283669066547e-296), 'stand': np.float64(1.0)}"
stand10_angles.json,stand,stand,1.0000000000910239,1,309.2257585600987,-9.10E-11,TRUE,"{'bb': np.float64(1.2149192142684627e-158), 'jg': np.float64(5.069433086524143e-135), 'stand': np.float64(1.0)}"
stand29_angles.json,stand,stand,1.0000000000910239,1,390.57730570945387,-9.10E-11,TRUE,"{'bb': np.float64(2.368270873280035e-170), 'jg': np.float64(0.0), 'stand': np.float64(1.0)}"
